Video ID,PhraseEmojis
jI58q6rcNLc_8_18,"[{'phrase': 'man playing guitar on porch', 'split': ['man', 'playing guitar', 'on porch'], 'emojis': ['👨', '🎸', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'guitar player in natural setting', 'split': ['guitar player', 'in natural setting'], 'emojis': ['🎸', '🌳'], 'importance': [0.6, 0.4]}, {'phrase': 'man seated on porch with guitar', 'split': ['man seated', 'on porch', 'with guitar'], 'emojis': ['👨', '🏠', '🎸'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'white shirt man playing guitar', 'split': ['white shirt man', 'playing guitar'], 'emojis': ['👕', '🎸'], 'importance': [0.4, 0.6]}, {'phrase': 'guitar on porch in greenery', 'split': ['guitar', 'on porch', 'in greenery'], 'emojis': ['🎸', '🏠', '🌿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man in blue jeans playing instrument', 'split': ['man in blue jeans', 'playing instrument'], 'emojis': ['👖', '🎸'], 'importance': [0.5, 0.5]}, {'phrase': 'porch with man and guitar', 'split': ['porch', 'with man', 'and guitar'], 'emojis': ['🏠', '👨', '🎸'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'natural surroundings with guitar player', 'split': ['natural surroundings', 'with guitar player'], 'emojis': ['🌳', '🎸'], 'importance': [0.5, 0.5]}, {'phrase': 'man playing music on porch', 'split': ['man', 'playing music', 'on porch'], 'emojis': ['👨', '🎶', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'guitar player on porch in trees', 'split': ['guitar player', 'on porch', 'in trees'], 'emojis': ['🎸', '🏠', '🌳'], 'importance': [0.4, 0.3, 0.3]}]"
zS50h-a8RTg_3_9,"[{'phrase': 'man jumping into pool', 'split': ['man', 'jumping into', 'pool'], 'emojis': ['👨', '⬇️', '🏊'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'woman standing on pool edge', 'split': ['woman', 'standing on', 'pool edge'], 'emojis': ['👩', '🛋️', '🏊'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man and woman at outdoor pool', 'split': ['man and woman', 'at', 'outdoor pool'], 'emojis': ['👫', '📍', '🌳'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'person jumping from pool edge', 'split': ['person', 'jumping from', 'pool edge'], 'emojis': ['👤', '⬇️', '🏊'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clear sky and green landscape', 'split': ['clear sky', 'and', 'green landscape'], 'emojis': ['☀️', '🔗', '🌿'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'man in pool with woman nearby', 'split': ['man', 'in pool', 'with woman nearby'], 'emojis': ['👨', '🏊', '👩'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'outdoor pool with lush green surrounding', 'split': ['outdoor pool', 'with', 'lush green surrounding'], 'emojis': ['🏊', '🔗', '🌿'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'pool activity with man and woman', 'split': ['pool activity', 'with', 'man and woman'], 'emojis': ['🏊', '🔗', '👫'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'green landscape behind pool area', 'split': ['green landscape', 'behind', 'pool area'], 'emojis': ['🌿', '🔙', '🏊'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'pool scene with clear sky above', 'split': ['pool scene', 'with', 'clear sky above'], 'emojis': ['🏊', '🔗', '☀️'], 'importance': [0.4, 0.2, 0.4]}]"
qeKX-N1nKiM_0_5,"[{'phrase': 'hands holding sauce bottle', 'split': ['hands', 'holding', 'sauce bottle'], 'emojis': ['👋', '🤚', '🍜'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'person stirring food bowl', 'split': ['person', 'stirring', 'food bowl'], 'emojis': ['👨', '🥄', '🍲'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'kitchen background cooking meal', 'split': ['kitchen background', 'cooking', 'meal'], 'emojis': ['🏠', '🔪', '🍴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'shrimp and green beans mixing', 'split': ['shrimp', 'and', 'green beans', 'mixing'], 'emojis': ['🦐', '🌿', '🌱', '🔄'], 'importance': [0.3, 0.1, 0.3, 0.3]}, {'phrase': 'hands adding sauce to bowl', 'split': ['hands', 'adding', 'sauce', 'to bowl'], 'emojis': ['👋', '➕', '🍜', '🍲'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'home cooking with rice and shrimp', 'split': ['home cooking', 'with', 'rice and shrimp'], 'emojis': ['🏠', '🍚', '🦐'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'person preparing meal in kitchen', 'split': ['person', 'preparing', 'meal', 'in kitchen'], 'emojis': ['👨', '🔪', '🍴', '🏠'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'stirring bowl with green beans', 'split': ['stirring', 'bowl', 'with', 'green beans'], 'emojis': ['🥄', '🍲', '🌿', '🌱'], 'importance': [0.3, 0.2, 0.1, 0.4]}, {'phrase': 'sauce being added to food', 'split': ['sauce', 'being added', 'to food'], 'emojis': ['🍜', '➕', '🍴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cooking shrimp and rice meal', 'split': ['cooking', 'shrimp and rice', 'meal'], 'emojis': ['🔪', '🦐', '🍚'], 'importance': [0.3, 0.4, 0.3]}]"
pRpeEdMmmQ0_65_70,"[{'phrase': 'woman dancing with raised arms', 'split': ['woman', 'dancing', 'with raised arms'], 'emojis': ['👩', '💃', '🙌'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'drummer playing in background', 'split': ['drummer', 'playing', 'in background'], 'emojis': ['🥁', '🎶', '🌐'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'person holding percussion instrument', 'split': ['person', 'holding', 'percussion instrument'], 'emojis': ['👨', '🤚', '🥁'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'dancers wearing traditional African attire', 'split': ['dancers', 'wearing', 'traditional African attire'], 'emojis': ['💃', '👗', '🌍'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'woman dancing in outdoor space', 'split': ['woman', 'dancing', 'in outdoor space'], 'emojis': ['👩', '💃', '🏞️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'performers with colorful clothing', 'split': ['performers', 'with', 'colorful clothing'], 'emojis': ['👫', '🎨', '👗'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'dark background with vibrant performers', 'split': ['dark background', 'with', 'vibrant performers'], 'emojis': ['🌑', '🎨', '👫'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'woman with patterned top and skirt', 'split': ['woman', 'with', 'patterned top', 'and skirt'], 'emojis': ['👩', '🎨', '👕', '👗'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'loose waves hairstyle on woman', 'split': ['loose waves', 'hairstyle', 'on woman'], 'emojis': ['💇\u200d♀️', '👩', '💁\u200d♀️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'community performance with drum and percussion', 'split': ['community', 'performance', 'with drum', 'and percussion'], 'emojis': ['👫', '🎭', '🥁', '🎶'], 'importance': [0.2, 0.3, 0.2, 0.3]}]"
zulPFoY64wE_26_33,"[{'phrase': 'man riding horse near river', 'split': ['man', 'riding horse', 'near river'], 'emojis': ['👨', '🐎', '🌊'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'warrior on horse with armor', 'split': ['warrior', 'on horse', 'with armor'], 'emojis': ['🏹', '🐎', '🛡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'horse and man on rock', 'split': ['horse', 'and man', 'on rock'], 'emojis': ['🐎', '👨', '🌎'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man in costume with horse', 'split': ['man', 'in costume', 'with horse'], 'emojis': ['👨', '🎭', '🐎'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'knight on horse near stream', 'split': ['knight', 'on horse', 'near stream'], 'emojis': ['🏹', '🐎', '🌊'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man and horse in forest', 'split': ['man', 'and horse', 'in forest'], 'emojis': ['👨', '🐎', '🌳'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'horse with saddle and bridle', 'split': ['horse', 'with saddle', 'and bridle'], 'emojis': ['🐎', '📦', '🔗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man on horse at water edge', 'split': ['man', 'on horse', 'at water edge'], 'emojis': ['👨', '🐎', '🌊'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'warrior resting on horse', 'split': ['warrior', 'resting', 'on horse'], 'emojis': ['🏹', '😌', '🐎'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man in armor on horseback', 'split': ['man', 'in armor', 'on horseback'], 'emojis': ['👨', '🛡️', '🐎'], 'importance': [0.3, 0.3, 0.4]}]"
a8PAY4rvzRM_1_10,"[{'phrase': 'chicken pecking dead mouse', 'split': ['chicken', 'pecking', 'dead mouse'], 'emojis': ['🐓', '👀', '🐭'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'chicken eating on concrete', 'split': ['chicken', 'eating', 'on concrete'], 'emojis': ['🐓', '🍴', '🏗️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cluttered outdoor setting with chicken', 'split': ['cluttered outdoor setting', 'with chicken'], 'emojis': ['🏞️', '🐓'], 'importance': [0.6, 0.4]}, {'phrase': 'chicken consuming small object', 'split': ['chicken', 'consuming', 'small object'], 'emojis': ['🐓', '🍴', '📦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'chicken standing on concrete surface', 'split': ['chicken', 'standing', 'on concrete surface'], 'emojis': ['🐓', '👣', '🏗️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dead mouse on ground near chicken', 'split': ['dead mouse', 'on ground', 'near chicken'], 'emojis': ['🐭', '🌎', '🐓'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'chicken pecking at object on ground', 'split': ['chicken', 'pecking at', 'object', 'on ground'], 'emojis': ['🐓', '👀', '📦', '🌎'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'cardboard and debris near chicken', 'split': ['cardboard', 'and debris', 'near chicken'], 'emojis': ['📦', '💔', '🐓'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'chicken in outdoor setting with objects', 'split': ['chicken', 'in outdoor setting', 'with objects'], 'emojis': ['🐓', '🏞️', '📦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'chicken consuming dead mouse on concrete', 'split': ['chicken', 'consuming', 'dead mouse', 'on concrete'], 'emojis': ['🐓', '🍴', '🐭', '🏗️'], 'importance': [0.3, 0.2, 0.2, 0.3]}]"
TPD5wO_LEPU_2_6,"[{'phrase': 'child holding vacuum cleaner', 'split': ['child', 'holding', 'vacuum cleaner'], 'emojis': ['👦', '🤝', '🧹'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'toddler cleaning wooden floor', 'split': ['toddler', 'cleaning', 'wooden floor'], 'emojis': ['👶', '🧹', '🛋️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vacuum cleaner on floor', 'split': ['vacuum cleaner', 'on', 'floor'], 'emojis': ['🧹', '🔽', '🛋️'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'child in domestic setting', 'split': ['child', 'in', 'domestic setting'], 'emojis': ['👦', '🏠', '🛋️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'couch and chair in background', 'split': ['couch', 'and', 'chair', 'in background'], 'emojis': ['🛋️', '👉', '🛡️', '🔙'], 'importance': [0.3, 0.1, 0.3, 0.3]}, {'phrase': 'child engaged in household chore', 'split': ['child', 'engaged', 'in', 'household chore'], 'emojis': ['👦', '🤝', '🔽', '🧹'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'toddler with vacuum cleaner', 'split': ['toddler', 'with', 'vacuum cleaner'], 'emojis': ['👶', '👫', '🧹'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'child cleaning floor with vacuum', 'split': ['child', 'cleaning', 'floor', 'with vacuum'], 'emojis': ['👦', '🧹', '🛋️', '🧹'], 'importance': [0.3, 0.3, 0.2, 0.2]}, {'phrase': 'vacuum cleaner in room', 'split': ['vacuum cleaner', 'in', 'room'], 'emojis': ['🧹', '🔽', '🏠'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'child using vacuum cleaner', 'split': ['child', 'using', 'vacuum cleaner'], 'emojis': ['👦', '👍', '🧹'], 'importance': [0.4, 0.2, 0.4]}]"
3chNlP5TeO8_0_10,"[{'phrase': 'space shuttle reentry into Earth atmosphere', 'split': ['space shuttle', 'reentry', 'into Earth atmosphere'], 'emojis': ['🛰️', '⬇️', '🌎'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'shuttle descent with nose cone downwards', 'split': ['shuttle', 'descent', 'with nose cone downwards'], 'emojis': ['🛰️', '⬇️', '⬅️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'shuttle surrounded by vapor cloud', 'split': ['shuttle', 'surrounded by', 'vapor cloud'], 'emojis': ['🛰️', '🌫️', '☁️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'shuttle with wings extended in blue sky', 'split': ['shuttle', 'with wings extended', 'in blue sky'], 'emojis': ['🛰️', '🛫️', '🌌'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'space exploration with engineering technology', 'split': ['space exploration', 'with engineering', 'technology'], 'emojis': ['🚀', '🔧', '🤖'], 'importance': [0.4, 0.3, 0.3]}]"
ZlX_Gy4HP2E_38_55,"[{'phrase': 'woman wearing blue tank top', 'split': ['woman', 'wearing blue tank top'], 'emojis': ['👩', '🔵'], 'importance': [0.6, 0.4]}, {'phrase': 'standing on one leg in gym', 'split': ['standing on one leg', 'in gym'], 'emojis': ['⚖️', '🏋️'], 'importance': [0.7, 0.3]}, {'phrase': 'outstretched arms during exercise', 'split': ['outstretched arms', 'during exercise'], 'emojis': ['🤸', '🏋️'], 'importance': [0.6, 0.4]}, {'phrase': 'black pants for physical activity', 'split': ['black pants', 'for physical activity'], 'emojis': ['👖', '🏋️'], 'importance': [0.5, 0.5]}, {'phrase': 'gym environment with exercise equipment', 'split': ['gym environment', 'with exercise equipment'], 'emojis': ['🏋️', '🧳'], 'importance': [0.5, 0.5]}, {'phrase': 'woman engaged in dynamic exercise', 'split': ['woman', 'engaged in dynamic exercise'], 'emojis': ['👩', '🤸'], 'importance': [0.4, 0.6]}, {'phrase': 'blue tank top and black pants', 'split': ['blue tank top', 'and black pants'], 'emojis': ['🔵', '👖'], 'importance': [0.5, 0.5]}, {'phrase': 'exercise routine in fitness facility', 'split': ['exercise routine', 'in fitness facility'], 'emojis': ['🏋️', '🏋️'], 'importance': [0.6, 0.4]}, {'phrase': 'standing on one leg with arms outstretched', 'split': ['standing on one leg', 'with arms outstretched'], 'emojis': ['⚖️', '🤸'], 'importance': [0.5, 0.5]}, {'phrase': 'workout in gym with basket', 'split': ['workout in gym', 'with basket'], 'emojis': ['🏋️', '🧺'], 'importance': [0.7, 0.3]}]"
eyhzdC936uk_15_27,"[{'phrase': 'man petting dog in kitchen', 'split': ['man', 'petting dog', 'in kitchen'], 'emojis': ['👨', '🐶', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'man hitting dog with hand', 'split': ['man', 'hitting dog', 'with hand'], 'emojis': ['👨', '🐶', '🖐️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'dog receiving touch from man', 'split': ['dog', 'receiving touch', 'from man'], 'emojis': ['🐶', '🤗', '👨'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'man wearing white shirt interacts dog', 'split': ['man', 'wearing white shirt', 'interacts dog'], 'emojis': ['👨', '👕', '🐶'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'dark coat dog submissive to man', 'split': ['dark coat dog', 'submissive to', 'man'], 'emojis': ['🐕', '🙏', '👨'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man and dog in domestic setting', 'split': ['man', 'and dog', 'in domestic setting'], 'emojis': ['👨', '🐶', '🏡'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'refrigerator behind man and dog', 'split': ['refrigerator', 'behind man and dog'], 'emojis': ['📦', '👨🐶'], 'importance': [0.5, 0.5]}, {'phrase': 'man standing near refrigerator pets dog', 'split': ['man standing', 'near refrigerator', 'pets dog'], 'emojis': ['👨', '📦', '🐶'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'dog on right side of man in kitchen', 'split': ['dog', 'on right side of', 'man in kitchen'], 'emojis': ['🐶', '➡️', '👨🏠'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'man on left side interacts with dog', 'split': ['man on left side', 'interacts with', 'dog'], 'emojis': ['👨', '🤝', '🐶'], 'importance': [0.4, 0.3, 0.3]}]"
-_hbPLsZvvo_18_25,"[{'phrase': 'hands cut green cucumber', 'split': ['hands', 'cut', 'green cucumber'], 'emojis': ['🙌', '✂️', '🥒'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'person holds cucumber firmly', 'split': ['person', 'holds', 'cucumber firmly'], 'emojis': ['👨', '🤚', '🥒'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'knife slices through vegetable', 'split': ['knife', 'slices', 'through vegetable'], 'emojis': ['🔪', '✂️', '🥗'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'cucumber on wooden cutting board', 'split': ['cucumber', 'on', 'wooden cutting board'], 'emojis': ['🥒', '📍', '🛠️'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'hands use knife to slice cucumber', 'split': ['hands', 'use knife', 'to slice cucumber'], 'emojis': ['🙌', '🔪', '✂️'], 'importance': [0.3, 0.3, 0.4]}]"
labytsb3gfI_146_154,"[{'phrase': 'clowns dancing in carnival', 'split': ['clowns', 'dancing', 'in carnival'], 'emojis': ['🤡', '💃', '🎪'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clown singing with microphone', 'split': ['clown', 'singing', 'with microphone'], 'emojis': ['🤡', '🎤', '📢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'green wig clown leading performance', 'split': ['green wig clown', 'leading', 'performance'], 'emojis': ['🌿', '🤡', '🎭'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clowns interacting with each other', 'split': ['clowns', 'interacting', 'with each other'], 'emojis': ['🤡', '🤝', '👫'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'colorful patterns in background', 'split': ['colorful patterns', 'in background'], 'emojis': ['🎨', '🖼️'], 'importance': [0.6, 0.4]}, {'phrase': 'white face clown holding microphone', 'split': ['white face clown', 'holding', 'microphone'], 'emojis': ['⚪️', '🤡', '📢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clowns celebrating in carnival', 'split': ['clowns', 'celebrating', 'in carnival'], 'emojis': ['🤡', '🎉', '🎪'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clown dancing with unique costume', 'split': ['clown', 'dancing', 'with unique costume'], 'emojis': ['🤡', '💃', '👗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clowns performing in festive setting', 'split': ['clowns', 'performing', 'in festive setting'], 'emojis': ['🤡', '🎭', '🎉'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clown singing in lively scene', 'split': ['clown', 'singing', 'in lively scene'], 'emojis': ['🤡', '🎤', '🌟'], 'importance': [0.4, 0.3, 0.3]}]"
-AwoiGR6c8M_10_14,"[{'phrase': 'boy plays piano at home', 'split': ['boy', 'plays piano', 'at home'], 'emojis': ['👦', '🎹', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'young boy seated at piano', 'split': ['young boy', 'seated at piano'], 'emojis': ['👦', '🎹'], 'importance': [0.5, 0.5]}, {'phrase': 'piano in room with window', 'split': ['piano', 'in room', 'with window'], 'emojis': ['🎹', '🏠', '🌆'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'boy wearing black t-shirt plays piano', 'split': ['boy', 'wearing black t-shirt', 'plays piano'], 'emojis': ['👦', '👕', '🎹'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'natural light illuminates piano', 'split': ['natural light', 'illuminates piano'], 'emojis': ['☀️', '🎹'], 'importance': [0.4, 0.6]}]"
Je3V7U5Ctj4_760_765,"[{'phrase': 'person cooking chicken wings', 'split': ['person', 'cooking', 'chicken wings'], 'emojis': ['👨', '🍳', '🍗'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'placing tray in oven', 'split': ['placing', 'tray', 'in oven'], 'emojis': ['📦', '🍴', '🔥'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'wearing oven mitts', 'split': ['wearing', 'oven mitts'], 'emojis': ['🧤', '🔪'], 'importance': [0.4, 0.6]}, {'phrase': 'kitchen with oven utensils', 'split': ['kitchen', 'with oven', 'utensils'], 'emojis': ['🏠', '🔥', '🍳'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cooking chicken in kitchen', 'split': ['cooking', 'chicken', 'in kitchen'], 'emojis': ['🍳', '🍗', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'person handling tray', 'split': ['person', 'handling', 'tray'], 'emojis': ['👨', '🤚', '🍴'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'chicken wings in oven', 'split': ['chicken wings', 'in oven'], 'emojis': ['🍗', '🔥'], 'importance': [0.6, 0.4]}, {'phrase': 'preparing chicken wings', 'split': ['preparing', 'chicken wings'], 'emojis': ['🍳', '🍗'], 'importance': [0.4, 0.6]}, {'phrase': 'kitchen cooking process', 'split': ['kitchen', 'cooking process'], 'emojis': ['🏠', '🍳'], 'importance': [0.4, 0.6]}, {'phrase': 'oven cooking chicken', 'split': ['oven', 'cooking', 'chicken'], 'emojis': ['🔥', '🍳', '🍗'], 'importance': [0.3, 0.4, 0.3]}]"
VLBsAPZ2DDE_58_64,"[{'phrase': 'boy running with dog', 'split': ['boy', 'running', 'with dog'], 'emojis': ['👦', '🏃', '🐶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'boy wearing backpack running', 'split': ['boy', 'wearing backpack', 'running'], 'emojis': ['👦', '🎒', '🏃'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'dog following boy in rural area', 'split': ['dog', 'following boy', 'in rural area'], 'emojis': ['🐶', '👦', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'boy and dog near wooden structure', 'split': ['boy', 'and dog', 'near wooden structure'], 'emojis': ['👦', '🐶', '🏗️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'birds flying in rural background', 'split': ['birds', 'flying', 'in rural background'], 'emojis': ['🐦', '🛫', '🌾'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'boy running towards camera with dog', 'split': ['boy', 'running towards camera', 'with dog'], 'emojis': ['👦', '📸', '🐶'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'dog and boy in natural environment', 'split': ['dog', 'and boy', 'in natural environment'], 'emojis': ['🐶', '👦', '🌳'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'boy with backpack and dog outside', 'split': ['boy', 'with backpack', 'and dog', 'outside'], 'emojis': ['👦', '🎒', '🐶', '🌞'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'rural setting with boy and dog', 'split': ['rural setting', 'with boy', 'and dog'], 'emojis': ['🌾', '👦', '🐶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'boy and dog playing in countryside', 'split': ['boy', 'and dog', 'playing', 'in countryside'], 'emojis': ['👦', '🐶', '🤸', '🏞️'], 'importance': [0.25, 0.25, 0.25, 0.25]}]"
JnNe61UZsdM_42_51,"[{'phrase': 'woman in metallic dress holds bottle', 'split': ['woman', 'in metallic dress', 'holds bottle'], 'emojis': ['👩', '🕺', '🍸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'kitchen with sink and dining table', 'split': ['kitchen', 'with sink', 'and dining table'], 'emojis': ['🏠', '🚿', '🍴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'woman interacts with kitchen sink', 'split': ['woman', 'interacts with', 'kitchen sink'], 'emojis': ['👩', '🤝', '🚿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'framed picture on kitchen wall', 'split': ['framed picture', 'on kitchen wall'], 'emojis': ['🖼️', '🏠'], 'importance': [0.6, 0.4]}, {'phrase': 'woman prepares meal in kitchen', 'split': ['woman', 'prepares meal', 'in kitchen'], 'emojis': ['👩', '🍳', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vintage kitchen with metallic dress', 'split': ['vintage kitchen', 'with metallic dress'], 'emojis': ['🏠', '🕺'], 'importance': [0.6, 0.4]}, {'phrase': ""bottle in woman's hand in kitchen"", 'split': ['bottle', ""in woman's hand"", 'in kitchen'], 'emojis': ['🍸', '👋', '🏠'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'domestic setting with dining table', 'split': ['domestic setting', 'with dining table'], 'emojis': ['🏠', '🍴'], 'importance': [0.6, 0.4]}, {'phrase': 'woman in kitchen with framed picture', 'split': ['woman', 'in kitchen', 'with framed picture'], 'emojis': ['👩', '🏠', '🖼️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'mid century kitchen with metallic dress', 'split': ['mid century kitchen', 'with metallic dress'], 'emojis': ['🏠', '🕺'], 'importance': [0.6, 0.4]}]"
lfGlDg47How_93_98,"[{'phrase': 'man opens can of chili', 'split': ['man', 'opens', 'can of chili'], 'emojis': ['👨', '🔓', '🍲'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'kitchen with cutting board and knife', 'split': ['kitchen', 'cutting board', 'knife'], 'emojis': ['🏠', '🍴', '🔪'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'bowl on countertop for mixing', 'split': ['bowl', 'on countertop', 'for mixing'], 'emojis': ['🍜', '🛋️', '🔄'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'home kitchen environment with man cooking', 'split': ['home kitchen', 'environment', 'man cooking'], 'emojis': ['🏠', '🌎', '👨'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'man holds can of chili in hand', 'split': ['man', 'holds', 'can of chili', 'in hand'], 'emojis': ['👨', '🤚', '🍲', '👋'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'countertop with various kitchen items', 'split': ['countertop', 'with various kitchen items'], 'emojis': ['🛋️', '🍳'], 'importance': [0.4, 0.6]}, {'phrase': 'man prepares meal in kitchen', 'split': ['man', 'prepares meal', 'in kitchen'], 'emojis': ['👨', '🍴', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'can of chili as key ingredient', 'split': ['can of chili', 'as key ingredient'], 'emojis': ['🍲', '🔑'], 'importance': [0.6, 0.4]}, {'phrase': 'knife on cutting board for chopping', 'split': ['knife', 'on cutting board', 'for chopping'], 'emojis': ['🔪', '🍴', '🍗'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'simple background in home kitchen', 'split': ['simple background', 'in home kitchen'], 'emojis': ['🌐', '🏠'], 'importance': [0.4, 0.6]}]"
