Video ID,PhraseEmojis
titan-clip_983_000510,"[{'phrase': 'pedestrians walking along sidewalk', 'split': ['pedestrians', 'walking', 'along sidewalk'], 'emojis': ['👥', '🚶', '🚮'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cyclists riding bicycles through traffic', 'split': ['cyclists', 'riding bicycles', 'through traffic'], 'emojis': ['🚴', '🚲', '🚗'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'motorcyclists riding scooters in city', 'split': ['motorcyclists', 'riding scooters', 'in city'], 'emojis': ['🏍️', '🛵', '🏙️'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'people carrying handbags and backpacks', 'split': ['people', 'carrying handbags', 'and backpacks'], 'emojis': ['👥', '👜', '🎒'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'barber shop and convenience store nearby', 'split': ['barber shop', 'and convenience store', 'nearby'], 'emojis': ['💈', '🛍️', '📍'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'multi-story buildings with modern design', 'split': ['multi-story buildings', 'with modern design'], 'emojis': ['🏢', '📐'], 'importance': [0.6, 0.4]}, {'phrase': 'trees lining the urban street', 'split': ['trees', 'lining the urban street'], 'emojis': ['🌳', '🏙️'], 'importance': [0.5, 0.5]}, {'phrase': 'commuters and shoppers walking around', 'split': ['commuters and shoppers', 'walking around'], 'emojis': ['👥', '🚶'], 'importance': [0.5, 0.5]}, {'phrase': 'city street with various activities', 'split': ['city street', 'with various activities'], 'emojis': ['🏙️', '🎉'], 'importance': [0.5, 0.5]}, {'phrase': 'people moving in different directions', 'split': ['people', 'moving', 'in different directions'], 'emojis': ['👥', '🚶', '➡️'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0131-135401-075067,"[{'phrase': 'cars moving in different directions', 'split': ['cars', 'moving', 'in different directions'], 'emojis': ['🚗', '🚧', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trucks carrying crane on city street', 'split': ['trucks', 'carrying crane', 'on city street'], 'emojis': ['🚚', '🏗️', '🌆'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'crane suggesting construction work', 'split': ['crane', 'suggesting construction work'], 'emojis': ['🏗️', '🚧'], 'importance': [0.5, 0.5]}, {'phrase': 'tall buildings in urban setting', 'split': ['tall buildings', 'in urban setting'], 'emojis': ['🌆', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles moving on street with trees', 'split': ['vehicles', 'moving', 'on street with trees'], 'emojis': ['🚗', '🚧', '🌳'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and trucks on city street', 'split': ['cars', 'and trucks', 'on city street'], 'emojis': ['🚗', '🚚', '🌆'], 'importance': [0.35, 0.25, 0.4]}, {'phrase': 'construction equipment on urban street', 'split': ['construction equipment', 'on urban street'], 'emojis': ['🚧', '🌆'], 'importance': [0.55, 0.45]}, {'phrase': 'city street with vehicles and crane', 'split': ['city street', 'with vehicles', 'and crane'], 'emojis': ['🌆', '🚗', '🏗️'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'vehicles and trees on city street', 'split': ['vehicles', 'and trees', 'on city street'], 'emojis': ['🚗', '🌳', '🌆'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban street with construction and vehicles', 'split': ['urban street', 'with construction', 'and vehicles'], 'emojis': ['🌆', '🚧', '🚗'], 'importance': [0.35, 0.35, 0.3]}]"
2020-0205-152530-026272,"[{'phrase': 'cars driving down street', 'split': ['cars', 'driving down', 'street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles on urban road', 'split': ['vehicles', 'on urban', 'road'], 'emojis': ['🚚', '🏙️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars moving with pedestrians', 'split': ['cars', 'moving with', 'pedestrians'], 'emojis': ['🚗', '➡️', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'diverse cars on city street', 'split': ['diverse cars', 'on city', 'street'], 'emojis': ['🚗', '🏙️', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'rush hour traffic with cars', 'split': ['rush hour', 'traffic with', 'cars'], 'emojis': ['🕒', '🚗', '🚚'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'city street with moving vehicles', 'split': ['city street', 'with moving', 'vehicles'], 'emojis': ['🏙️', '➡️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and pedestrians on road', 'split': ['cars', 'and pedestrians', 'on road'], 'emojis': ['🚗', '🚶', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban environment with cars moving', 'split': ['urban environment', 'with cars', 'moving'], 'emojis': ['🏙️', '🚗', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'street lined with buildings and cars', 'split': ['street', 'lined with buildings', 'and cars'], 'emojis': ['🚦', '🏢', '🚗'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'busy city street with vehicles', 'split': ['busy city street', 'with vehicles'], 'emojis': ['🏙️', '🚗'], 'importance': [0.6, 0.4]}]"
2020-0207-151349-075095,"[{'phrase': 'white truck moving in foreground', 'split': ['white truck', 'moving', 'in foreground'], 'emojis': ['🚚', '🛣️', '🔝'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'black car behind white truck', 'split': ['black car', 'behind', 'white truck'], 'emojis': ['🚗', '⬅️', '🚚'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians on urban road', 'split': ['vehicles', 'and pedestrians', 'on urban road'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and bus on city street', 'split': ['cars', 'and bus', 'on city street'], 'emojis': ['🚗', '🚌', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people walking on sidewalks', 'split': ['people', 'walking', 'on sidewalks'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white truck and black car moving', 'split': ['white truck', 'and black car', 'moving'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban environment with buildings', 'split': ['urban environment', 'with buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles moving in same direction', 'split': ['vehicles', 'moving', 'in same direction'], 'emojis': ['🚗', '🛣️', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with cars and pedestrians', 'split': ['city street', 'with cars', 'and pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'black car behind and to right', 'split': ['black car', 'behind', 'and to right'], 'emojis': ['🚗', '⬅️', '➡️'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0228-102841-023603,"[{'phrase': 'cars driving on right side', 'split': ['cars', 'driving', 'on right side'], 'emojis': ['🚗', '🚗', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians crossing at crosswalks', 'split': ['pedestrians', 'crossing', 'at crosswalks'], 'emojis': ['👥', '🚶', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'tall buildings in background', 'split': ['tall buildings', 'in background'], 'emojis': ['🏢', '🔙'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles navigating urban environment', 'split': ['vehicles', 'navigating', 'urban environment'], 'emojis': ['🚗', '🗺️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and pedestrians coexisting', 'split': ['cars', 'and pedestrians', 'coexisting'], 'emojis': ['🚗', '👥', '🤝'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people walking at designated crosswalks', 'split': ['people', 'walking', 'at designated crosswalks'], 'emojis': ['👥', '🚶', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban street with tall buildings', 'split': ['urban street', 'with tall buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.5, 0.5]}, {'phrase': 'cars driving and pedestrians walking', 'split': ['cars driving', 'and pedestrians walking'], 'emojis': ['🚗', '👥'], 'importance': [0.5, 0.5]}, {'phrase': 'busy city street with vehicles', 'split': ['busy city street', 'with vehicles'], 'emojis': ['🏙️', '🚗'], 'importance': [0.5, 0.5]}, {'phrase': 'structured traffic in urban setting', 'split': ['structured traffic', 'in urban setting'], 'emojis': ['🚦', '🏙️'], 'importance': [0.5, 0.5]}]"
2020-0207-101955-081265,"[{'phrase': 'truck driving on highway', 'split': ['truck', 'driving', 'on highway'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and trucks on road', 'split': ['cars', 'and trucks', 'on road'], 'emojis': ['🚗', '🚚', '🛣️'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'large truck on right side', 'split': ['large truck', 'on right side'], 'emojis': ['🚚', '➡️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles driving on highway', 'split': ['vehicles', 'driving', 'on highway'], 'emojis': ['🚗', '🚚', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clear sky and highway', 'split': ['clear sky', 'and highway'], 'emojis': ['☀️', '🛣️'], 'importance': [0.5, 0.5]}, {'phrase': 'truck moving on well maintained road', 'split': ['truck', 'moving', 'on well maintained road'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'busy road with cars and trucks', 'split': ['busy road', 'with cars', 'and trucks'], 'emojis': ['🛣️', '🚗', '🚚'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'large truck driving down road', 'split': ['large truck', 'driving down', 'road'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.5, 0.3, 0.2]}, {'phrase': 'highway with clear lane markings', 'split': ['highway', 'with clear lane markings'], 'emojis': ['🛣️', '✅'], 'importance': [0.6, 0.4]}, {'phrase': 'truck in motion on highway', 'split': ['truck', 'in motion', 'on highway'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0212-102546-053168,"[{'phrase': 'vehicles moving on street', 'split': ['vehicles', 'moving', 'on street'], 'emojis': ['🚗', '🛣️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on sidewalks', 'split': ['pedestrians', 'walking', 'on sidewalks'], 'emojis': ['👥', '🚶', '🛤️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'green bus turning at intersection', 'split': ['green bus', 'turning', 'at intersection'], 'emojis': ['🚌', '➡️', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and trucks on busy street', 'split': ['cars', 'and trucks', 'on busy street'], 'emojis': ['🚗', '🚚', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'people going about daily routines', 'split': ['people', 'going about', 'daily routines'], 'emojis': ['👥', '🕒', '📅'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'modern buildings in background', 'split': ['modern buildings', 'in background'], 'emojis': ['🏢', '🖼️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles parked on street', 'split': ['vehicles', 'parked', 'on street'], 'emojis': ['🚗', '🅿️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with residential structures', 'split': ['city street', 'with residential structures'], 'emojis': ['🏙️', '🏠'], 'importance': [0.5, 0.5]}, {'phrase': 'busy traffic situation on street', 'split': ['busy traffic situation', 'on street'], 'emojis': ['🚗', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles and pedestrians in motion', 'split': ['vehicles', 'and pedestrians', 'in motion'], 'emojis': ['🚗', '👥', '🔄'], 'importance': [0.3, 0.3, 0.4]}]"
2020-0220-151845-001559,"[{'phrase': 'bus driving down street', 'split': ['bus', 'driving down', 'street'], 'emojis': ['🚌', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and motorcycle surrounding bus', 'split': ['cars', 'and motorcycle', 'surrounding bus'], 'emojis': ['🚗', '🏍️', '🚌'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'traffic light and fire hydrant nearby', 'split': ['traffic light', 'and fire hydrant', 'nearby'], 'emojis': ['🚦', '🚒', '📍'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trees lining city street', 'split': ['trees', 'lining city', 'street'], 'emojis': ['🌳', '🏙️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'bus with TBS Hybrid logo', 'split': ['bus', 'with TBS Hybrid', 'logo'], 'emojis': ['🚌', '📛', '👍'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'public transport in urban setting', 'split': ['public transport', 'in urban', 'setting'], 'emojis': ['🚌', '🏙️', '🗺️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city buildings in background', 'split': ['city buildings', 'in background'], 'emojis': ['🏙️', '🗺️'], 'importance': [0.6, 0.4]}, {'phrase': 'green and white bus moving', 'split': ['green and white bus', 'moving'], 'emojis': ['🚌', '🚗'], 'importance': [0.7, 0.3]}, {'phrase': 'busy traffic with cars and bus', 'split': ['busy traffic', 'with cars', 'and bus'], 'emojis': ['🚗', '🚌', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban street with public transport', 'split': ['urban street', 'with public transport'], 'emojis': ['🏙️', '🚌'], 'importance': [0.5, 0.5]}]"
titan-clip_619_000426,"[{'phrase': 'pedestrians walking along sidewalk', 'split': ['pedestrians', 'walking', 'along sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cyclists navigating the road', 'split': ['cyclists', 'navigating', 'the road'], 'emojis': ['🚴', '🗺️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'motorcyclists wearing helmets', 'split': ['motorcyclists', 'wearing helmets'], 'emojis': ['🏍️', '🪖'], 'importance': [0.6, 0.4]}, {'phrase': 'people crossing the street', 'split': ['people', 'crossing', 'the street'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'shops and businesses open', 'split': ['shops', 'and businesses', 'open'], 'emojis': ['🏢', '📈', '🔓'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trees lining the street', 'split': ['trees', 'lining', 'the street'], 'emojis': ['🌳', '🗺️', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians carrying handbags', 'split': ['pedestrians', 'carrying', 'handbags'], 'emojis': ['👥', '🛍️', '👜'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cyclists and motorcyclists on road', 'split': ['cyclists', 'and motorcyclists', 'on road'], 'emojis': ['🚴', '🏍️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'commercial area with shops', 'split': ['commercial area', 'with shops'], 'emojis': ['🏢', '📈'], 'importance': [0.6, 0.4]}, {'phrase': 'people walking in commercial area', 'split': ['people', 'walking', 'in commercial area'], 'emojis': ['👥', '🚶', '🏢'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0226-140503-083648,"[{'phrase': 'cars moving along road', 'split': ['cars', 'moving along', 'road'], 'emojis': ['🚗', '➡️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck navigating through streets', 'split': ['truck', 'navigating through', 'streets'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles stopping at traffic lights', 'split': ['vehicles', 'stopping at', 'traffic lights'], 'emojis': ['🚗', '🛑', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars of various colors moving', 'split': ['cars', 'of various colors', 'moving'], 'emojis': ['🚗', '🎨', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white truck on urban street', 'split': ['white truck', 'on urban', 'street'], 'emojis': ['🚚', '🏙️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with buildings and vehicles', 'split': ['city street', 'with buildings', 'and vehicles'], 'emojis': ['🏙️', '🏢', '🚗'], 'importance': [0.33, 0.33, 0.34]}, {'phrase': 'overcast sky above city streets', 'split': ['overcast sky', 'above', 'city streets'], 'emojis': ['⛅️', '⬆️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'regulated traffic system with lights', 'split': ['regulated traffic system', 'with', 'lights'], 'emojis': ['🚦', '🔀', '💡'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and truck on cloudy day', 'split': ['cars and truck', 'on', 'cloudy day'], 'emojis': ['🚗', '⛅️', '☁️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban environment with moving vehicles', 'split': ['urban environment', 'with', 'moving vehicles'], 'emojis': ['🏙️', '🔀', '🚗'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0220-102630-117807,"[{'phrase': 'black car driving down city street', 'split': ['black car', 'driving down', 'city street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'car moving from left to right', 'split': ['car', 'moving from left', 'to right'], 'emojis': ['🚗', '⬅️', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'traffic light in urban setting', 'split': ['traffic light', 'in urban setting'], 'emojis': ['🚦', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'pedestrians walking on sidewalk', 'split': ['pedestrians', 'walking on', 'sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'other vehicles on the road', 'split': ['other vehicles', 'on the road'], 'emojis': ['🚚', '🛣️'], 'importance': [0.6, 0.4]}, {'phrase': 'bicycle on busy city street', 'split': ['bicycle', 'on busy city street'], 'emojis': ['🚴', '🏙️'], 'importance': [0.5, 0.5]}, {'phrase': 'driver side of car visible', 'split': ['driver side', 'of car', 'visible'], 'emojis': ['👋', '🚗', '🔍'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'buildings on both sides of street', 'split': ['buildings', 'on both sides', 'of street'], 'emojis': ['🏢', '🤝', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'car driving with other traffic', 'split': ['car', 'driving with', 'other traffic'], 'emojis': ['🚗', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban environment with traffic light', 'split': ['urban environment', 'with traffic light'], 'emojis': ['🏙️', '🚦'], 'importance': [0.6, 0.4]}]"
2020-0206-101736-060108,"[{'phrase': 'cars driving down street', 'split': ['cars', 'driving down', 'street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking along sidewalk', 'split': ['pedestrians', 'walking along', 'sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'traffic lights regulating traffic flow', 'split': ['traffic lights', 'regulating', 'traffic flow'], 'emojis': ['🚦', '🔄', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians coexisting', 'split': ['vehicles', 'and pedestrians', 'coexisting'], 'emojis': ['🚗', '👥', '🤝'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars stopping at red light', 'split': ['cars', 'stopping at', 'red light'], 'emojis': ['🚗', '🛑', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban environment with buildings and trees', 'split': ['urban environment', 'with buildings', 'and trees'], 'emojis': ['🏙️', '🏢', '🌳'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people walking on sidewalk near cars', 'split': ['people', 'walking on', 'sidewalk near', 'cars'], 'emojis': ['👥', '🚶', '🛣️', '🚗'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'traffic flow regulated by traffic lights', 'split': ['traffic flow', 'regulated by', 'traffic lights'], 'emojis': ['🚗', '🔄', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with moving vehicles', 'split': ['city street', 'with moving', 'vehicles'], 'emojis': ['🏙️', '➡️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians and cars sharing space', 'split': ['pedestrians', 'and cars', 'sharing space'], 'emojis': ['👥', '🚗', '🤝'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0225-145150-016056,"[{'phrase': 'minivan parked at intersection', 'split': ['minivan', 'parked at', 'intersection'], 'emojis': ['🚗', '🛑', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'silver minivan with roof rack', 'split': ['silver minivan', 'with roof rack'], 'emojis': ['🚗', '🛠️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles moving in background', 'split': ['vehicles', 'moving in', 'background'], 'emojis': ['🚚', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white van and black car passing', 'split': ['white van', 'and black car', 'passing'], 'emojis': ['🚐', '🚗', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'minivan facing right side', 'split': ['minivan', 'facing right side'], 'emojis': ['🚗', '➡️'], 'importance': [0.6, 0.4]}, {'phrase': 'license plate reads GRAND', 'split': ['license plate', 'reads GRAND'], 'emojis': ['📝', '👍'], 'importance': [0.6, 0.4]}, {'phrase': 'urban setting with buildings', 'split': ['urban setting', 'with buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.5, 0.5]}, {'phrase': 'traffic lights visible nearby', 'split': ['traffic lights', 'visible nearby'], 'emojis': ['🚦', '👀'], 'importance': [0.6, 0.4]}, {'phrase': 'empty roof rack on minivan', 'split': ['empty roof rack', 'on minivan'], 'emojis': ['🛠️', '🚗'], 'importance': [0.6, 0.4]}, {'phrase': 'minivan stationary at intersection', 'split': ['minivan', 'stationary at', 'intersection'], 'emojis': ['🚗', '🛑', '🚦'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0206-101736-054864,"[{'phrase': 'vehicles driving down street', 'split': ['vehicles', 'driving down', 'street'], 'emojis': ['🚗', '🚧', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and trucks in motion', 'split': ['cars', 'and trucks', 'in motion'], 'emojis': ['🚗', '🚚', '🔜'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'urban environment with traffic lights', 'split': ['urban environment', 'with traffic lights'], 'emojis': ['🏙️', '🚦'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles navigating through streets', 'split': ['vehicles', 'navigating through', 'streets'], 'emojis': ['🚗', '🗺️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trees lining city street', 'split': ['trees', 'lining city street'], 'emojis': ['🌳', '🏙️'], 'importance': [0.55, 0.45]}, {'phrase': 'vehicles adhering to traffic rules', 'split': ['vehicles', 'adhering to', 'traffic rules'], 'emojis': ['🚗', '📜', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with buildings and trees', 'split': ['city street', 'with buildings', 'and trees'], 'emojis': ['🏙️', '🏢', '🌳'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'traffic lights regulating vehicle flow', 'split': ['traffic lights', 'regulating', 'vehicle flow'], 'emojis': ['🚦', '📈', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles coexisting with urban infrastructure', 'split': ['vehicles', 'coexisting with', 'urban infrastructure'], 'emojis': ['🚗', '🤝', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dense urban environment with vehicles', 'split': ['dense urban environment', 'with vehicles'], 'emojis': ['🏙️', '🚗'], 'importance': [0.6, 0.4]}]"
2020-0204-150838-077202,"[{'phrase': 'truck driving under overpass', 'split': ['truck', 'driving', 'under overpass'], 'emojis': ['🚚', '🚗', '🌉'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck moving towards right side', 'split': ['truck', 'moving', 'towards right side'], 'emojis': ['🚚', '➡️', '👉'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck carrying large cargo', 'split': ['truck', 'carrying', 'large cargo'], 'emojis': ['🚚', '📦', '🛍️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cargo covered with tarp', 'split': ['cargo', 'covered', 'with tarp'], 'emojis': ['📦', '🔩', '🛡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'tarp secured with straps', 'split': ['tarp', 'secured', 'with straps'], 'emojis': ['🛡️', '🔒', '📈'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'highway with clear lane markings', 'split': ['highway', 'with clear lane markings'], 'emojis': ['🚗', '🗺️'], 'importance': [0.6, 0.4]}, {'phrase': 'busy road with cars and trucks', 'split': ['busy road', 'with cars and trucks'], 'emojis': ['🚗', '🚌'], 'importance': [0.6, 0.4]}, {'phrase': 'overpass on highway', 'split': ['overpass', 'on highway'], 'emojis': ['🌉', '🚗'], 'importance': [0.6, 0.4]}, {'phrase': 'truck transporting goods or materials', 'split': ['truck', 'transporting', 'goods or materials'], 'emojis': ['🚚', '📦', '🛍️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles moving on highway', 'split': ['vehicles', 'moving', 'on highway'], 'emojis': ['🚗', '➡️', '🚗'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0225-145150-011576,"[{'phrase': 'silver van parked on road', 'split': ['silver van', 'parked', 'on road'], 'emojis': ['🚐', '🛑', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'van with roof rack and suitcases', 'split': ['van', 'with roof rack', 'and suitcases'], 'emojis': ['🚐', '🛠️', '🧳'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'license plate reads SOLAR', 'split': ['license plate', 'reads', 'SOLAR'], 'emojis': ['📜', '🔍', '✨'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'white van and truck in background', 'split': ['white van', 'and truck', 'in background'], 'emojis': ['🚐', '🚚', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'urban environment with buildings', 'split': ['urban environment', 'with buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.4, 0.6]}, {'phrase': 'van on side of road with suitcases', 'split': ['van', 'on side of road', 'with suitcases'], 'emojis': ['🚐', '🚦', '🧳'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'city street with commercial vehicles', 'split': ['city street', 'with commercial vehicles'], 'emojis': ['🏙️', '🚚'], 'importance': [0.4, 0.6]}, {'phrase': 'silver van with black suitcases', 'split': ['silver van', 'with black suitcases'], 'emojis': ['🚐', '🧳'], 'importance': [0.4, 0.6]}, {'phrase': 'van parked near urban buildings', 'split': ['van', 'parked', 'near urban buildings'], 'emojis': ['🚐', '🛑', '🏙️'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'city street with van and truck', 'split': ['city street', 'with van', 'and truck'], 'emojis': ['🏙️', '🚐', '🚚'], 'importance': [0.4, 0.3, 0.3]}]"
